Quarto,Tempo,Time,placar_casa,placar_visitante,Indicador,Nomes
4,00:00,NaN,77,76,fim_partida,
4,00:00,NaN,77,76,fim_quarto, 
4,00:00,UFC,77,76,3_Pts_T,Miller
4,00:14,UFC,77,76,tempo_tecnico,UNIFACISA
4,00:14,UFC,77,76,RO,Gemerson
4,00:14,UFC,77,76,2_Pts_T,D  Nunes
4,00:16,UFC,77,76,RO,Pepo Vidal
4,00:18,UFC,77,76,3_Pts_T,Miller
4,00:37,CAP,77,76,substituicao_entra,Barbosa
4,00:37,CAP,77,76,substituicao_sai,Ruivo
4,00:37,CAP,77,76,LL_Pts_C,Yago
4,00:37,CAP,76,76,LL_Pts_C,Yago
4,00:37,UFC,75,76,substituicao_entra,Gemerson
4,00:37,UFC,75,76,substituicao_sai,Gabriel
4,00:37,CAP,75,76,FR,Yago
4,00:37,UFC,75,76,FC,Gabriel
4,00:42,CAP,75,76,RO,Kevin Foster
4,00:46,CAP,75,76,3_Pts_T,Victão
4,01:04,UFC,75,76,AS,Pepo Vidal
4,01:04,UFC,75,76,EN,Miller
4,01:09,UFC,75,74,BR,Miller
4,01:09,CAP,75,74,ER,Yago
4,01:24,CAP,75,74,RD,Yago
4,01:27,UFC,75,74,2_Pts_T,D  Nunes
4,01:52,UFC,75,74,tempo_tecnico,UNIFACISA
4,01:52,CAP,75,74,AS,Solano
4,01:52,CAP,75,74,3_Pts_C,Ruivo
4,02:04,UFC,72,74,substituicao_entra,Gabriel
4,02:04,UFC,72,74,substituicao_sai,Gemerson
4,02:04,UFC,72,74,ER,Gemerson
4,02:17,CAP,72,74,LL_Pts_C,Solano
4,02:17,CAP,71,74,LL_Pts_C,Solano
4,02:17,CAP,70,74,FR,Solano
4,02:17,UFC,70,74,FC,Pepo Vidal
4,02:18,CAP,70,74,RD,Solano
4,02:20,UFC,70,74,3_Pts_T,Barnes
4,02:22,UFC,70,74,RO,Miller
4,02:26,UFC,70,74,2_Pts_T,Gemerson
4,02:43,UFC,70,74,RD,Miller
4,02:46,CAP,70,74,3_Pts_T,Victão
4,02:52,CAP,70,74,RD,Kevin Foster
4,02:54,UFC,70,74,2_Pts_T,Gemerson
4,03:14,CAP,70,74,2_Pts_C,Solano
4,03:26,CAP,68,74,RO,Paulistano
4,03:28,CAP,68,74,LL_Pts_T,Kevin Foster
4,03:28,CAP,68,74,LL_Pts_C,Kevin Foster
4,03:28,CAP,67,74,FR,Kevin Foster
4,03:28,UFC,67,74,FC,D  Nunes
4,03:46,CAP,67,74,substituicao_entra,Kevin Foster
4,03:46,CAP,67,74,substituicao_sai,Eddy
4,03:46,CAP,67,74,tempo_tecnico,Paulistano
4,03:47,UFC,67,74,2_Pts_C,Pepo Vidal
4,04:00,UFC,67,72,RD,Miller
4,04:02,CAP,67,72,3_Pts_T,Victão
4,04:20,UFC,67,72,AS,Pepo Vidal
4,04:20,UFC,67,72,2_Pts_C,Miller
4,04:33,CAP,67,70,substituicao_entra,Ruivo
4,04:33,CAP,67,70,substituicao_sai,Barbosa
4,04:33,CAP,67,70,ER,Yago
4,04:34,CAP,67,70,RO,Yago
4,04:36,CAP,67,70,3_Pts_T,Barbosa
4,04:46,UFC,67,70,2_Pts_C,Gemerson
4,04:47,UFC,67,68,RO,Gemerson
4,04:50,UFC,67,68,3_Pts_T,Pepo Vidal
4,05:05,UFC,67,68,FR,Gemerson
4,05:05,CAP,67,68,FC,Eddy
4,05:12,UFC,67,68,FR,Gemerson
4,05:12,CAP,67,68,FC,Eddy
4,05:29,CAP,67,68,3_Pts_C,Yago
4,05:34,CAP,64,68,BR,Yago
4,05:34,UFC,64,68,ER,Barnes
4,05:51,CAP,64,68,substituicao_entra,Eddy
4,05:51,CAP,64,68,substituicao_sai,Maique
4,05:51,CAP,64,68,LL_Pts_C,Maique
4,05:51,CAP,63,68,LL_Pts_T,Maique
4,05:51,CAP,63,68,FR,Maique
4,05:51,UFC,63,68,FC,Barnes
4,06:04,UFC,63,68,AS,Pepo Vidal
4,06:04,UFC,63,68,3_Pts_C,Miller
4,06:10,UFC,63,65,RD,D  Nunes
4,06:15,CAP,63,65,2_Pts_T,Solano
4,06:35,UFC,63,65,AS,Pepo Vidal
4,06:35,UFC,63,65,3_Pts_C,D  Nunes
