,Quarto,Tempo,Time,placar_casa,placar_visitante,Indicador,Nomes
0,4,00:00,NaN.,73,76,fim_partida, 
1,4,00:00,CAP,73,76,3_Pts_T,Lucas
2,4,00:02,CAP,73,76,tempo_tecnico, Paulistano
3,4,00:02,CAP,73,76,tempo_tecnico, Paulistano
4,4,00:02,FRA,73,76,,
5,4,00:02,FRA,73,76,3_Pts_C,Cesar
6,4,00:26,CAP,73,73,LL_Pts_C,De Paula
7,4,00:26,CAP,72,73,LL_Pts_T,De Paula
8,4,00:26,CAP,72,73,FR,De Paula
9,4,00:26,FRA,72,73,FC,Cesar
10,4,00:40,CAP,72,73,RD, Lucas
11,4,00:41,FRA,72,73,LL_Pts_T,Cesar
12,4,00:41,FRA,72,73,LL_Pts_T,Cesar
13,4,00:41,FRA,72,73,FR,Cesar
14,4,00:41,CAP,72,73,FC,De Paula
15,4,01:00,CAP,72,73,2_Pts_C,De Paula
16,4,01:09,CAP,70,73,BR,Lucas
17,4,01:09,FRA,70,73,ER,Alexey
18,4,01:25,FRA,70,73,RD, Cesar
19,4,01:25,CAP,70,73,LL_Pts_T,Jhonatan
20,4,01:25,CAP,70,73,LL_Pts_C,Jhonatan
21,4,01:25,CAP,69,73,FR,Jhonatan
22,4,01:25,FRA,69,73,FC,Cesar
23,4,01:38,FRA,69,73,2_Pts_C,Alexey
24,4,01:56,CAP,69,71,,
25,4,01:56,CAP,69,71,EN,Renato
26,4,02:08,FRA,67,71,LL_Pts_C,Pedro
27,4,02:08,FRA,67,70,LL_Pts_C,Pedro
28,4,02:08,FRA,67,69,FR,Pedro
29,4,02:08,CAP,67,69,FC,De Paula
30,4,02:13,FRA,67,69,RO, Cesar
31,4,02:13,FRA,67,69,3_Pts_T,Pedro
32,4,02:33,CAP,67,69,LL_Pts_C,Jhonatan
33,4,02:33,CAP,66,69,LL_Pts_C,Jhonatan
34,4,02:33,CAP,65,69,FR,Jhonatan
35,4,02:33,FRA,65,69,FC,Alexey
36,4,02:48,FRA,65,69,substituicao_entra,Cesar 
37,4,02:48,FRA,65,69,substituicao_sai,Du Sommer 
38,4,02:48,CAP,65,69,FR,De Paula
39,4,02:48,FRA,65,69,ER,Du Sommer
40,4,02:48,FRA,65,69,FC_O,Du Sommer
41,4,02:48,FRA,65,69,substituicao_entra,Du Sommer 
42,4,02:48,FRA,65,69,substituicao_sai,Dedé 
43,4,03:02,FRA,65,69,BR,Dedé
44,4,03:02,CAP,65,69,ER,Lucas
45,4,03:18,CAP,65,69,RD, Lucas
46,4,03:19,FRA,65,69,LL_Pts_T,Dedé
