,Quarto,Tempo,Time,placar_casa,placar_visitante,Indicador,Nomes
0,4,00:00,NaN.,83,79,fim_partida, 
1,4,00:02,MIN,83,79,RD, Shilton
2,4,00:02,PIN,83,79,3_Pts_T,Scaglia
3,4,00:07,MIN,83,79,LL_Pts_C,Sosa
4,4,00:07,MIN,82,79,LL_Pts_C,Sosa
5,4,00:08,MIN,81,79,substituicao_entra,Léo Demétrio 
6,4,00:08,MIN,81,79,substituicao_sai,Ansaloni 
7,4,00:08,MIN,81,79,FR,Sosa
8,4,00:08,PIN,81,79,FC,Scaglia
9,4,00:08,PIN,81,79,LL_Pts_C,Bennett
10,4,00:08,PIN,81,78,LL_Pts_T,Bennett
11,4,00:08,MIN,81,78,substituicao_entra,Ansaloni 
12,4,00:08,MIN,81,78,substituicao_sai,Léo Demétrio 
13,4,00:08,PIN,81,78,FR,Bennett
14,4,00:08,MIN,81,78,FC,Shilton
15,4,00:08,MIN,81,78,substituicao_entra,Ansaloni 
16,4,00:08,MIN,81,78,substituicao_sai,Léo Demétrio 
17,4,00:08,PIN,81,78,FR,Holloway
18,4,00:08,MIN,81,78,FC,Coelho
19,4,00:12,PIN,81,78,substituicao_entra,Scaglia 
20,4,00:12,PIN,81,78,substituicao_sai,Mineiro 
21,4,00:12,MIN,81,78,LL_Pts_C,Coelho
22,4,00:12,MIN,80,78,LL_Pts_C,Coelho
23,4,00:12,MIN,79,78,substituicao_sai,Ansaloni 
24,4,00:12,MIN,79,78,substituicao_entra,Léo Demétrio 
25,4,00:12,MIN,79,78,FR,Coelho
26,4,00:12,PIN,79,78,FC,Lucas Dias
27,4,00:13,PIN,79,78,LL_Pts_C,Holloway
28,4,00:13,PIN,79,77,LL_Pts_C,Holloway
29,4,00:13,MIN,79,76,LL_Pts_C,Léo Demétrio
30,4,00:13,MIN,78,76,LL_Pts_C,Léo Demétrio
31,4,00:13,PIN,77,76,substituicao_entra,Bennett 
32,4,00:13,PIN,77,76,substituicao_sai,Scaglia 
33,4,00:13,MIN,77,76,FR,Léo Demétrio
34,4,00:13,PIN,77,76,FC,Renan
35,4,00:16,MIN,77,76,RD, Léo Demétrio
36,4,00:16,PIN,77,76,LL_Pts_T,Lucas Dias
37,4,00:16,PIN,77,76,LL_Pts_C,Lucas Dias
38,4,00:16,PIN,77,75,LL_Pts_C,Lucas Dias
39,4,00:16,PIN,77,74,FR,Lucas Dias
40,4,00:16,MIN,77,74,FC,Coelho
41,4,00:21,PIN,77,74,substituicao_entra,Renan 
42,4,00:21,PIN,77,74,substituicao_entra,Scaglia 
43,4,00:21,PIN,77,74,substituicao_sai,Humberto 
44,4,00:21,PIN,77,74,substituicao_sai,Bennett 
45,4,00:21,PIN,77,74,tempo_tecnico, Pinheiros
46,4,00:21,MIN,77,74,LL_Pts_C,Sosa
47,4,00:21,MIN,76,74,LL_Pts_C,Sosa
48,4,00:21,MIN,75,74,FR,Sosa
49,4,00:21,PIN,75,74,FC,Bennett
50,4,00:28,MIN,75,74,substituicao_sai,Ansaloni 
51,4,00:28,MIN,75,74,substituicao_entra,Shilton 
52,4,00:28,MIN,75,74,LL_Pts_C,Coelho
