Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#26,Betinho,28.3,2,1,0,3.0,11.0,2,0,31,49,2,6,6,9,13,13,5,0,5
#3,Bennett,34.7,5,1,0,0.0,2.0,1,0,15,23,1,1,6,10,0,0,0,0,0
#33,C. Torres,19.7,2,0,0,1.0,2.0,1,0,12,22,1,3,3,5,3,3,2,1,3
#50,Ware,19.8,1,0,0,2.0,0.0,2,0,8,16,2,4,1,2,0,0,5,0,5
#13,Toledo,23.8,2,0,2,4.0,2.0,2,1,6,11,0,0,3,5,0,1,1,1,2
#23,L. Cauê,16.4,1,1,1,2.0,1.0,2,1,4,11,0,0,2,5,0,1,3,0,3
#9,Buffat,18.5,0,1,0,2.0,1.0,1,0,4,4,0,0,2,2,0,0,5,0,5
#14,Dawkins,25.4,2,1,0,4.0,1.0,2,0,3,10,1,2,0,2,0,0,2,2,4
#12,D. Souza,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#0,A. Ludwig,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#2,G. Campos,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#6,Scaglia,13.4,1,1,1,1.0,0.0,0,0,0,8,0,2,0,1,0,0,0,1,1
Equipe,Equipe,0.0,16,6,4,19.0,20.0,15,2,83,154,7,18,23,41,16,18,24,8,32
#34,Barnes,31.3,1,1,0,3.0,6.0,2,0,24,49,2,8,8,11,2,3,1,0,1
#0,João Vitor,26.0,1,0,1,2.0,4.0,0,0,13,18,0,0,5,6,3,6,3,1,4
#35,Gemadinha,21.4,2,1,0,3.0,1.0,1,0,9,14,1,2,2,3,2,2,0,0,0
#6,Gemerson,21.5,1,0,0,3.0,3.0,1,0,8,15,0,0,3,6,2,3,6,2,8
#33,Miller,19.6,2,0,1,5.0,0.0,1,0,8,10,2,2,1,2,0,0,1,0,1
#7,Gabriel,13.3,0,0,0,3.0,0.0,2,0,7,11,1,1,2,4,0,0,1,1,2
#4,Pepo Vidal,30.4,10,3,0,2.0,3.0,3,0,7,26,1,4,2,7,0,0,3,1,4
#24,Douglas Nunes,28.4,3,1,0,0.0,1.0,0,0,6,16,2,4,0,2,0,0,3,1,4
#1,Spencer,0.8,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1
#21,Pezão,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#11,Antonio,7.2,0,0,0,0.0,1.0,0,0,0,5,0,1,0,1,0,0,1,0,1
#3,Nicolas Ronsini,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,20,6,2,21.0,19.0,10,0,82,164,9,22,23,42,9,14,22,8,30
