Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#10,Draper,34.0,1,1,0,4.0,4.0,2,0,17,30,1,1,5,10,4,7,7,1,8
#7,Wiggins,30.3,1,2,0,0.0,3.0,2,2,16,30,1,3,5,9,3,3,3,2,5
#3,Faggiano,33.7,4,5,0,1.0,1.0,2,0,15,25,1,3,5,7,2,2,1,1,2
#15,Renato,29.1,3,0,0,1.0,5.0,2,1,9,14,0,0,2,4,5,6,1,1,2
#8,Crescenzi,27.5,0,1,0,1.0,1.0,2,0,6,14,2,4,0,1,0,0,1,1,2
#4,Larry,19.7,2,3,0,3.0,0.0,2,0,4,22,0,4,2,5,0,0,1,0,1
#25,Gabriel Jaú,16.8,1,1,0,3.0,1.0,2,0,3,11,0,2,1,2,1,1,5,1,6
#20,Pará,4.8,0,0,0,3.0,0.0,0,0,0,5,0,1,0,1,0,0,1,0,1
#13,Malachias,0.1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#6,Brito,4.2,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1
Equipe,Equipe,0.0,12,13,0,16.0,15.0,17,3,70,151,5,18,20,39,15,19,27,9,36
#26,Betinho,36.2,7,1,0,4.0,8.0,5,0,17,37,2,7,3,5,5,6,7,0,7
#9,Buffat,36.6,2,0,1,3.0,1.0,1,1,15,29,3,7,3,4,0,0,4,0,4
#13,Toledo,30.2,1,4,0,2.0,4.0,1,0,14,26,0,0,6,12,2,2,3,3,6
#50,Ware,19.8,1,0,0,2.0,1.0,3,0,8,16,2,4,1,2,0,0,1,0,1
#3,Bennett,37.7,4,2,0,1.0,1.0,4,0,7,20,0,1,3,8,1,1,2,1,3
#33,C. Torres,13.9,0,2,0,1.0,0.0,3,0,2,12,0,2,1,3,0,0,3,0,3
#2,G. Campos,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#6,Scaglia,19.2,0,0,0,1.0,1.0,0,0,0,7,0,1,0,2,0,0,1,0,1
#12,D. Souza,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#23,L. Cauê,6.5,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#17,Viana,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,15,9,1,15.0,16.0,18,1,63,147,7,22,17,36,8,9,23,7,30
