,Quarto,Tempo,Time,placar_casa,placar_visitante,Indicador,Nomes
0,4,00:00,NaN.,56,55,fim_partida, 
1,4,00:08,SJO,56,55,2_Pts_C,J  Baxter
2,4,00:14,SJO,54,55,RO, J  Baxter
3,4,00:14,SJO,54,55,2_Pts_T,J  Baxter
4,4,00:32,PAL,54,55,LL_Pts_C,Neto
5,4,00:32,PAL,54,54,LL_Pts_C,Neto
6,4,00:32,PAL,54,53,FR,Neto
7,4,00:32,SJO,54,53,FC,J  Baxter
8,4,00:50,PAL,54,53,tempo_tecnico, Palmeiras
9,4,00:50,SJO,54,53,2_Pts_C,Betinho
10,4,00:55,SJO,52,53,RD, Betinho
11,4,00:55,PAL,52,53,2_Pts_T,Toyloy
12,4,01:13,SJO,52,53,LL_Pts_C,Caio Torres
13,4,01:13,SJO,51,53,FR,Caio Torres
14,4,01:13,PAL,51,53,FC,Toyloy
15,4,01:13,SJO,51,53,2_Pts_C,Caio Torres
16,4,01:13,SJO,49,53,,
17,4,01:13,SJO,49,53,RO, Valtinho
18,4,01:13,SJO,49,53,2_Pts_T,J  Baxter
19,4,01:21,SJO,49,53,tempo_tecnico, São José
20,4,01:21,PAL,49,53,2_Pts_C,Jhonatan
21,4,01:22,PAL,49,51,substituicao_sai,Marone 
22,4,01:22,PAL,49,51,substituicao_entra,Fabricio 
23,4,01:22,PAL,49,51,substituicao_sai,Fabricio 
24,4,01:22,PAL,49,51,substituicao_entra,Marone 
25,4,01:39,SJO,49,51,substituicao_sai,Renan 
26,4,01:39,SJO,49,51,substituicao_entra,Betinho 
27,4,01:39,SJO,49,51,,
28,4,01:45,SJO,49,51,2_Pts_C,Laws
29,4,01:51,SJO,47,51,BR,Caio Torres
30,4,01:51,PAL,47,51,ER,Jhonatan
31,4,02:07,PAL,47,51,RD, Jhonatan
32,4,02:07,SJO,47,51,3_Pts_T,Renan
33,4,02:23,PAL,47,51,3_Pts_C,Fabricio
34,4,02:23,PAL,47,48,,
35,4,02:46,SJO,47,48,,
36,4,02:46,SJO,47,48,LL_Pts_C,Laws
37,4,02:46,SJO,46,48,LL_Pts_T,Laws
38,4,02:46,SJO,46,48,FR,Laws
39,4,02:46,PAL,46,48,FC,Gianella
40,4,03:04,PAL,46,48,LL_Pts_C,Jhonatan
41,4,03:04,PAL,46,47,,
42,4,03:04,PAL,46,47,LL_Pts_C,Jhonatan
43,4,03:04,PAL,46,46,FR,Jhonatan
44,4,03:04,SJO,46,46,FC,Caio Torres
45,4,03:20,PAL,46,46,BR,Neto
46,4,03:20,SJO,46,46,ER,Valtinho
47,4,03:28,SJO,46,46,FR,Valtinho
48,4,03:28,PAL,46,46,FC,Fabricio
49,4,03:32,SJO,46,46,RD, Valtinho
50,4,03:32,PAL,46,46,3_Pts_T,Neto
51,4,03:46,PAL,46,46,RD, Fabricio
52,4,03:46,SJO,46,46,3_Pts_T,J  Baxter
53,4,04:13,PAL,46,46,ER,Toyloy
54,4,04:30,PAL,46,46,BR,Gianella
55,4,04:30,SJO,46,46,ER,Valtinho
56,4,04:40,SJO,46,46,BR,Renan
57,4,04:40,PAL,46,46,ER,Fabricio
58,4,04:54,SJO,46,46,2_Pts_C,Caio Torres
59,4,04:54,SJO,44,46,,
60,4,05:12,PAL,44,46,2_Pts_C,Neto
61,4,05:16,PAL,44,44,BR,Neto
62,4,05:16,SJO,44,44,ER,J  Baxter
63,4,05:21,SJO,44,44,RO, Laws
64,4,05:21,SJO,44,44,3_Pts_T,Valtinho
65,4,05:46,PAL,44,44,,
66,4,05:46,PAL,44,44,LL_Pts_C,Neto
67,4,05:46,PAL,44,43,LL_Pts_T,Neto
68,4,05:46,PAL,44,43,LL_Pts_T,Neto
69,4,05:46,SJO,44,43,substituicao_sai,Betinho 
70,4,05:46,SJO,44,43,substituicao_entra,J  Baxter 
71,4,05:46,SJO,44,43,substituicao_sai,Mineiro 
72,4,05:46,SJO,44,43,substituicao_entra,Caio Torres 
73,4,05:46,PAL,44,43,FR,Neto
74,4,05:46,SJO,44,43,FC,Mineiro
75,4,06:05,PAL,44,43,RD, Fabricio
76,4,06:05,SJO,44,43,3_Pts_T,Laws
77,4,06:28,SJO,44,43,RD, Betinho
78,4,06:28,PAL,44,43,2_Pts_T,Gianella
79,4,06:49,SJO,44,43,LL_Pts_C,Renan
80,4,06:49,SJO,43,43,,
81,4,06:49,SJO,43,43,LL_Pts_C,Renan
82,4,06:49,SJO,42,43,FR,Renan
83,4,06:49,PAL,42,43,FC,Jhonatan
84,4,07:12,PAL,42,43,2_Pts_C,Fabricio
85,4,07:27,PAL,42,41,LL_Pts_C,Jhonatan
86,4,07:27,PAL,42,40,LL_Pts_C,Jhonatan
87,4,07:27,PAL,42,39,FR,Jhonatan
88,4,07:27,SJO,42,39,FC_A,Mineiro
89,4,07:32,PAL,42,39,substituicao_sai,Marone 
90,4,07:32,PAL,42,39,substituicao_entra,Jhonatan 
91,4,07:50,SJO,42,39,2_Pts_C,Laws
92,4,08:04,SJO,40,39,FR,Valtinho
93,4,08:04,PAL,40,39,FC,Neto
